ITTER107;Territorio;TIPO_DATO_AVQ;Tipo dato;MISURA_AVQ;Misura;TIME;Seleziona periodo;Value;Flag Codes;Flags
2;centro area metropolitana;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2017;2017;54.3;;
2;centro area metropolitana;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2018;2018;56.9;;
2;centro area metropolitana;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2019;2019;55.2;;
2;centro area metropolitana;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2020;2020;54.7;;
2;centro area metropolitana;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2021;2021;56.7;;
2;centro area metropolitana;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2022;2022;58.7;;
6;fino a 2.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2014;2014;19.3;;
6;fino a 2.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2015;2015;19.2;;
6;fino a 2.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2016;2016;18.7;;
6;fino a 2.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2017;2017;21.5;;
6;fino a 2.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2018;2018;20.2;;
6;fino a 2.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2019;2019;19.1;;
6;fino a 2.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2020;2020;16.6;;
6;fino a 2.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2021;2021;16.6;;
6;fino a 2.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2022;2022;16.6;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2014;2014;422;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2015;2015;504;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2016;2016;504;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2017;2017;509;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2018;2018;557;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2019;2019;574;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2020;2020;607;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2021;2021;516;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2022;2022;444;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2014;2014;1165;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2015;2015;1347;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2016;2016;1258;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2017;2017;1209;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2018;2018;1325;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2019;2019;1007;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2020;2020;1030;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2021;2021;1220;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2022;2022;1068;;
ITG1;Sicilia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2014;2014;2054;;
ITG1;Sicilia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2015;2015;2003;;
ITG1;Sicilia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2016;2016;2030;;
ITG1;Sicilia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2017;2017;2112;;
ITG1;Sicilia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2018;2018;2187;;
ITG1;Sicilia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2019;2019;2269;;
ITG1;Sicilia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2020;2020;2232;;
ITG1;Sicilia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2021;2021;2091;;
ITG1;Sicilia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2022;2022;2080;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2014;2014;13.1;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2015;2015;10.9;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2016;2016;12.8;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2017;2017;8.6;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2018;2018;11.3;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2019;2019;10.4;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2020;2020;9.4;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2021;2021;12.7;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2022;2022;11.7;;
ITD3;Veneto;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2014;2014;53.7;;
ITD3;Veneto;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2015;2015;57.2;;
ITD3;Veneto;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2016;2016;54.5;;
ITD3;Veneto;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2017;2017;57.5;;
ITD3;Veneto;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2018;2018;59;;
ITD3;Veneto;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2019;2019;58.2;;
ITD3;Veneto;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2020;2020;57.5;;
ITD3;Veneto;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2021;2021;59.1;;
ITD3;Veneto;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2022;2022;60;;
9;50.001 ab. e più;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2014;2014;1551;;
9;50.001 ab. e più;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2015;2015;1710;;
9;50.001 ab. e più;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2016;2016;1615;;
9;50.001 ab. e più;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2017;2017;1436;;
9;50.001 ab. e più;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2018;2018;1517;;
9;50.001 ab. e più;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2019;2019;1472;;
9;50.001 ab. e più;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2020;2020;1383;;
9;50.001 ab. e più;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2021;2021;1338;;
9;50.001 ab. e più;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2022;2022;1266;;
ITD2;Provincia Autonoma Trento;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2014;2014;16.5;;
ITD2;Provincia Autonoma Trento;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2015;2015;15.6;;
ITD2;Provincia Autonoma Trento;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2016;2016;13.9;;
ITD2;Provincia Autonoma Trento;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2017;2017;17.7;;
ITD2;Provincia Autonoma Trento;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2018;2018;13.9;;
ITD2;Provincia Autonoma Trento;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2019;2019;12.7;;
ITD2;Provincia Autonoma Trento;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2020;2020;12.2;;
ITD2;Provincia Autonoma Trento;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2021;2021;13.3;;
ITD2;Provincia Autonoma Trento;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2022;2022;12;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2014;2014;17.8;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2015;2015;17.4;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2016;2016;16.2;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2017;2017;16.2;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2018;2018;15.6;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2019;2019;14.9;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2020;2020;15.2;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2021;2021;14.8;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2022;2022;14.2;;
9;50.001 ab. e più;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2014;2014;13.9;;
9;50.001 ab. e più;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2015;2015;14.1;;
9;50.001 ab. e più;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2016;2016;13;;
9;50.001 ab. e più;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2017;2017;13.1;;
9;50.001 ab. e più;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2018;2018;13.4;;
9;50.001 ab. e più;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2019;2019;12.3;;
9;50.001 ab. e più;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2020;2020;13.6;;
9;50.001 ab. e più;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2021;2021;13;;
9;50.001 ab. e più;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2022;2022;13;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2014;2014;66;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2015;2015;49;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2016;2016;54;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2017;2017;56;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2018;2018;51;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2019;2019;47;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2020;2020;48;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2021;2021;46;;
ITD1;Provincia Autonoma Bolzano / Bozen;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2022;2022;40;;
ITG1;Sicilia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2014;2014;21.6;;
ITG1;Sicilia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2015;2015;22.9;;
ITG1;Sicilia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2016;2016;24;;
ITG1;Sicilia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2017;2017;25.9;;
ITG1;Sicilia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2018;2018;26.7;;
ITG1;Sicilia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2019;2019;29.7;;
ITG1;Sicilia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2020;2020;26.5;;
ITG1;Sicilia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2021;2021;24;;
ITG1;Sicilia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2022;2022;25.5;;
ITG;Isole;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2014;2014;2778;;
ITG;Isole;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2015;2015;2728;;
ITG;Isole;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2016;2016;2753;;
ITG;Isole;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2017;2017;2787;;
ITG;Isole;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2018;2018;2956;;
ITG;Isole;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2019;2019;2990;;
ITG;Isole;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2020;2020;2943;;
ITG;Isole;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2021;2021;2830;;
ITG;Isole;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2022;2022;2767;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2014;2014;23.8;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2015;2015;28.4;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2016;2016;28.1;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2017;2017;28.8;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2018;2018;31.5;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2019;2019;32.6;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2020;2020;35.3;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2021;2021;29.9;;
ITF6;Calabria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2022;2022;26.6;;
2;centro area metropolitana;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2014;2014;360;;
2;centro area metropolitana;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2015;2015;354;;
2;centro area metropolitana;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2016;2016;350;;
2;centro area metropolitana;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2017;2017;386;;
2;centro area metropolitana;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2018;2018;323;;
2;centro area metropolitana;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2019;2019;432;;
2;centro area metropolitana;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2020;2020;410;;
2;centro area metropolitana;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2021;2021;337;;
2;centro area metropolitana;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2022;2022;482;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2014;2014;14.4;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2015;2015;16.3;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2016;2016;15.2;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2017;2017;14.8;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2018;2018;16.1;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2019;2019;12.1;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2020;2020;12.5;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2021;2021;14.8;;
2;centro area metropolitana;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2022;2022;13.2;;
ITF5;Basilicata;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2014;2014;206;;
ITF5;Basilicata;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2015;2015;223;;
ITF5;Basilicata;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2016;2016;244;;
ITF5;Basilicata;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2017;2017;229;;
ITF5;Basilicata;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2018;2018;252;;
ITF5;Basilicata;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2019;2019;254;;
ITF5;Basilicata;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2020;2020;262;;
ITF5;Basilicata;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2021;2021;246;;
ITF5;Basilicata;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2022;2022;230;;
ITD4;Friuli-Venezia Giulia;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2014;2014;18.9;;
